CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr FileName S1 S10 S11 S12 S13 S14 S15 S16 S17 S18 S19 S2 S20 S21 S3 S4 S5 S6 S7 S8 S9
S11 0.959534 S11 S11 5.816454 4.143308 1.614295 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0355.JPG 0.000283 0.002998 0.959534 0.000468 0.001000 0.000514 0.000335 0.000817 0.000197 0.000301 0.000380 0.000846 0.000491 0.000251 0.021235 0.000268 0.004056 0.000221 0.004342 0.000942 0.000521
S11 0.970204 S11 S11 7.155263 4.143308 1.637816 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0356.JPG 0.000168 0.003042 0.970204 0.000314 0.000499 0.000552 0.000225 0.000405 0.000119 0.000194 0.000232 0.000480 0.000248 0.000156 0.018595 0.000223 0.002111 0.000131 0.001086 0.000645 0.000369
S11 0.799817 S11 S11 6.980612 4.143308 1.649557 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0357.JPG 0.003267 0.011457 0.799817 0.000675 0.007798 0.020307 0.000900 0.002071 0.000623 0.000424 0.002285 0.003033 0.002429 0.000873 0.119315 0.001538 0.005186 0.003244 0.001722 0.004449 0.008586
S11 0.956196 S11 S11 7.021441 4.143308 1.637525 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0358.JPG 0.000699 0.004492 0.761235 0.000400 0.004798 0.006285 0.000481 0.001644 0.000373 0.000355 0.001102 0.002086 0.001256 0.000407 0.198949 0.000687 0.003139 0.000923 0.004968 0.003109 0.002612
S11 0.856523 S11 S11 5.501099 4.143308 1.564128 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0359.JPG 0.001671 0.013385 0.764589 0.000531 0.005400 0.010518 0.000583 0.001871 0.000495 0.000368 0.001219 0.002522 0.001801 0.000691 0.173300 0.001217 0.005305 0.002080 0.002762 0.004219 0.005472
S11 0.916941 S11 S11 5.919960 4.143308 1.633276 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0360.JPG 0.000329 0.024865 0.916941 0.000214 0.002077 0.001302 0.000478 0.001539 0.000374 0.000246 0.000501 0.001872 0.000778 0.000469 0.036902 0.000673 0.002896 0.001147 0.000769 0.004118 0.001511
S11 0.986543 S11 S11 6.861998 4.143308 1.656339 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0361.JPG 0.000093 0.001068 0.986543 0.000212 0.000293 0.000193 0.000260 0.000616 0.000182 0.000144 0.000076 0.000295 0.000229 0.000115 0.007340 0.000112 0.000965 0.000297 0.000364 0.000407 0.000197
S11 0.973562 S11 S11 6.974115 4.143308 1.633078 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0362.JPG 0.000095 0.008757 0.973562 0.000131 0.000394 0.000282 0.000265 0.000757 0.000192 0.000146 0.000120 0.000409 0.000282 0.000109 0.011048 0.000183 0.001419 0.000315 0.000382 0.000785 0.000367
S11 0.847259 S11 S11 6.907523 4.143308 1.640409 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0363.JPG 0.003834 0.038835 0.847259 0.000728 0.011083 0.014197 0.000938 0.003071 0.000707 0.000410 0.002050 0.003745 0.002656 0.000929 0.045023 0.001682 0.006655 0.003589 0.001749 0.003273 0.007585
S11 0.889651 S11 S11 7.014198 4.143308 1.623019 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0364.JPG 0.001114 0.008885 0.889651 0.001159 0.006166 0.004046 0.000667 0.002282 0.000515 0.000579 0.001188 0.002667 0.001702 0.000712 0.061491 0.000910 0.005846 0.001087 0.004079 0.002922 0.002329
S11 0.863651 S11 S11 7.010748 4.143308 1.631652 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0365.JPG 0.001611 0.048825 0.863651 0.000747 0.006301 0.005379 0.000621 0.002234 0.000513 0.000420 0.001165 0.002850 0.002004 0.000798 0.043613 0.001265 0.006980 0.001887 0.001858 0.003081 0.004198
S11 0.854199 S11 S11 7.005854 4.143308 1.635814 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0366.JPG 0.001699 0.014458 0.747623 0.002588 0.014408 0.005040 0.001495 0.004364 0.001078 0.000652 0.002612 0.006761 0.008030 0.001396 0.155037 0.002031 0.011831 0.003368 0.004350 0.006263 0.004917
S11 0.951347 S11 S11 6.201282 4.143308 1.634325 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0367.JPG 0.000451 0.005702 0.850857 0.001023 0.003106 0.000796 0.000713 0.001391 0.000455 0.000597 0.000994 0.001240 0.002241 0.000720 0.105459 0.000425 0.011588 0.000482 0.007886 0.002354 0.001521
S11 0.929982 S11 S11 5.979322 4.143308 1.688938 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0368.JPG 0.000524 0.025804 0.832389 0.001190 0.003763 0.001072 0.000733 0.001511 0.000455 0.000422 0.000694 0.001479 0.002489 0.000656 0.104085 0.000663 0.013538 0.000624 0.003929 0.002282 0.001698
S11 0.950966 S11 S11 6.087403 4.143308 1.599266 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0369.JPG 0.000230 0.009098 0.950966 0.000168 0.003741 0.000799 0.000375 0.001687 0.000338 0.000264 0.000446 0.002480 0.000769 0.000450 0.020638 0.000596 0.001814 0.001206 0.000808 0.001595 0.001531
S11 0.992734 S11 S11 6.998447 4.143308 1.614183 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0370.JPG 0.000039 0.000515 0.992734 0.000046 0.000209 0.000121 0.000152 0.000463 0.000100 0.000104 0.000052 0.000229 0.000116 0.000040 0.003925 0.000071 0.000369 0.000186 0.000214 0.000210 0.000106
S11 0.980628 S11 S11 6.952202 4.143308 1.605230 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0371.JPG 0.000087 0.004644 0.980628 0.000092 0.000494 0.000254 0.000216 0.000820 0.000174 0.000136 0.000110 0.000494 0.000300 0.000108 0.008387 0.000219 0.001069 0.000398 0.000326 0.000658 0.000385
S11 0.868047 S11 S11 7.111156 4.143308 1.607075 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0372.JPG 0.000776 0.016455 0.868047 0.000360 0.003526 0.007598 0.000744 0.002067 0.000410 0.000235 0.000875 0.002951 0.000913 0.000710 0.072809 0.000842 0.003916 0.001007 0.001230 0.012153 0.002375
S11 0.798129 S11 S11 7.006283 4.143308 1.604297 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0373.JPG 0.000497 0.010844 0.798129 0.000384 0.002793 0.003492 0.000580 0.001582 0.000402 0.000315 0.000540 0.001753 0.000695 0.000461 0.165076 0.000537 0.004443 0.000499 0.001640 0.004126 0.001213
S11 0.842048 S11 S11 6.980487 4.143308 1.606794 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0374.JPG 0.000588 0.012676 0.842048 0.000419 0.002061 0.002927 0.000650 0.001559 0.000442 0.000281 0.000464 0.001848 0.000711 0.000520 0.119029 0.000684 0.003886 0.000638 0.001241 0.005925 0.001403
S11 0.942256 S11 S11 6.981339 4.143308 1.604184 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0375.JPG 0.000246 0.011224 0.942256 0.000284 0.001329 0.001451 0.000392 0.001095 0.000239 0.000311 0.000563 0.001613 0.000549 0.000277 0.030849 0.000482 0.003353 0.000268 0.001108 0.001209 0.000902
S11 0.970586 S11 S11 6.941661 4.143308 1.606750 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0376.JPG 0.000596 0.002139 0.970586 0.000867 0.000695 0.000755 0.000360 0.000918 0.000313 0.000349 0.000195 0.000608 0.000436 0.000238 0.013397 0.000338 0.002930 0.000258 0.002770 0.000963 0.000289
S11 0.950413 S11 S11 6.963158 4.143308 1.604168 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0377.JPG 0.000188 0.034068 0.950413 0.000299 0.000382 0.000447 0.000224 0.000417 0.000121 0.000146 0.000112 0.000337 0.000213 0.000118 0.007654 0.000195 0.003078 0.000100 0.000674 0.000542 0.000272
S11 0.950267 S11 S11 6.962967 4.143308 1.606743 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0378.JPG 0.003280 0.005537 0.772050 0.000577 0.013042 0.051666 0.000735 0.002588 0.000548 0.000445 0.002552 0.002618 0.002033 0.000645 0.121724 0.001001 0.002988 0.002850 0.001453 0.003743 0.007924
S11 0.925768 S11 S11 4.304966 4.143308 1.604165 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0379.JPG 0.001241 0.003787 0.733791 0.000675 0.008986 0.021430 0.000553 0.002247 0.000436 0.000370 0.001210 0.001992 0.001233 0.000476 0.209299 0.000702 0.002824 0.001142 0.001477 0.002772 0.003358
S11 0.927325 S11 S11 4.965439 4.143308 1.606742 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0380.JPG 0.001745 0.013576 0.740869 0.000645 0.006500 0.015830 0.000600 0.002113 0.000474 0.000367 0.001192 0.002267 0.001449 0.000630 0.194751 0.001128 0.003850 0.001803 0.001090 0.003762 0.005359
S11 0.929664 S11 S11 4.841862 4.143308 1.604165 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0381.JPG 0.000246 0.025066 0.929664 0.000271 0.001491 0.001151 0.000439 0.001306 0.000270 0.000180 0.000321 0.001466 0.000567 0.000397 0.028140 0.000516 0.002313 0.000642 0.000531 0.004165 0.000858
S11 0.968907 S11 S11 7.171181 4.143308 1.626632 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0382.JPG 0.000160 0.002263 0.968907 0.000336 0.000477 0.000361 0.000308 0.000631 0.000224 0.000181 0.000110 0.000396 0.000335 0.000167 0.021887 0.000155 0.001321 0.000325 0.000600 0.000601 0.000255
S11 0.951014 S11 S11 6.970436 4.143308 1.616556 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK2/DSC_0383.JPG 0.000165 0.013349 0.951014 0.000305 0.000654 0.000521 0.000362 0.000798 0.000251 0.000172 0.000167 0.000559 0.000358 0.000163 0.026849 0.000224 0.001998 0.000333 0.000483 0.000862 0.000409
S11 0.999703 S11 S11 6.858318 4.143308 1.563827 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0021_01.JPG 0.000004 0.000005 0.999703 0.000000 0.000010 0.000008 0.000008 0.000039 0.000002 0.000002 0.000001 0.000009 0.000004 0.000003 0.000108 0.000007 0.000010 0.000004 0.000002 0.000061 0.000010
S11 0.999811 S11 S11 6.854510 4.143308 1.572513 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0022_01.JPG 0.000003 0.000007 0.999811 0.000000 0.000005 0.000004 0.000007 0.000023 0.000002 0.000001 0.000001 0.000005 0.000002 0.000003 0.000059 0.000006 0.000011 0.000003 0.000001 0.000039 0.000007
S11 0.999812 S11 S11 7.012150 4.143308 1.573902 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0023_01.JPG 0.000002 0.000007 0.999812 0.000000 0.000004 0.000005 0.000010 0.000023 0.000002 0.000001 0.000001 0.000004 0.000002 0.000002 0.000058 0.000005 0.000021 0.000002 0.000002 0.000030 0.000007
S11 0.999480 S11 S11 6.943396 4.143308 1.570112 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0024_01.JPG 0.000008 0.000007 0.999480 0.000000 0.000020 0.000023 0.000009 0.000059 0.000004 0.000003 0.000002 0.000019 0.000007 0.000004 0.000186 0.000012 0.000014 0.000006 0.000003 0.000116 0.000018
S11 0.999705 S11 S11 6.882135 4.143308 1.576380 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0025_01.JPG 0.000004 0.000009 0.999705 0.000000 0.000009 0.000009 0.000007 0.000029 0.000002 0.000002 0.000001 0.000009 0.000004 0.000003 0.000085 0.000008 0.000021 0.000004 0.000002 0.000075 0.000010
S11 0.999698 S11 S11 6.920179 4.143308 1.570947 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0026_01.JPG 0.000004 0.000008 0.999698 0.000001 0.000008 0.000008 0.000008 0.000028 0.000002 0.000002 0.000001 0.000010 0.000004 0.000003 0.000106 0.000007 0.000028 0.000004 0.000002 0.000059 0.000011
S11 0.999898 S11 S11 6.938837 4.143308 1.574267 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0027_01.JPG 0.000001 0.000003 0.999898 0.000000 0.000003 0.000002 0.000006 0.000034 0.000001 0.000001 0.000000 0.000003 0.000001 0.000001 0.000022 0.000002 0.000006 0.000001 0.000001 0.000013 0.000002
S11 0.999924 S11 S11 6.755543 4.143308 1.569821 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0028_01.JPG 0.000001 0.000004 0.999924 0.000000 0.000002 0.000001 0.000006 0.000022 0.000001 0.000001 0.000000 0.000002 0.000001 0.000001 0.000014 0.000002 0.000007 0.000001 0.000001 0.000008 0.000002
S11 0.999923 S11 S11 6.817934 4.143308 1.588557 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0029_01.JPG 0.000001 0.000004 0.999923 0.000000 0.000002 0.000001 0.000004 0.000020 0.000001 0.000001 0.000000 0.000002 0.000001 0.000001 0.000018 0.000002 0.000009 0.000001 0.000001 0.000008 0.000003
S11 0.999727 S11 S11 6.783055 4.143308 1.672694 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0030_01.JPG 0.000004 0.000009 0.999727 0.000000 0.000008 0.000009 0.000010 0.000076 0.000002 0.000002 0.000001 0.000006 0.000003 0.000003 0.000054 0.000006 0.000019 0.000003 0.000002 0.000045 0.000010
S11 0.999814 S11 S11 6.794657 4.143308 1.768157 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0031_01.JPG 0.000002 0.000012 0.999814 0.000000 0.000004 0.000003 0.000006 0.000064 0.000002 0.000001 0.000001 0.000003 0.000002 0.000002 0.000029 0.000004 0.000018 0.000002 0.000001 0.000023 0.000005
S11 0.999829 S11 S11 6.983459 4.143308 1.806697 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0032_01.JPG 0.000002 0.000006 0.999829 0.000000 0.000004 0.000003 0.000005 0.000064 0.000001 0.000001 0.000001 0.000003 0.000001 0.000002 0.000033 0.000003 0.000015 0.000002 0.000001 0.000019 0.000006
S11 0.999877 S11 S11 6.803174 4.143308 1.802351 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0033_01.JPG 0.000002 0.000002 0.999877 0.000000 0.000005 0.000003 0.000005 0.000013 0.000001 0.000001 0.000001 0.000003 0.000002 0.000001 0.000038 0.000003 0.000007 0.000001 0.000002 0.000028 0.000004
S11 0.999917 S11 S11 6.876817 4.143308 1.795952 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0034_01.JPG 0.000001 0.000003 0.999917 0.000000 0.000003 0.000003 0.000006 0.000009 0.000001 0.000001 0.000000 0.000002 0.000001 0.000001 0.000020 0.000002 0.000009 0.000001 0.000001 0.000016 0.000002
S11 0.999921 S11 S11 6.851408 4.143308 1.818880 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0035_01.JPG 0.000001 0.000003 0.999921 0.000000 0.000002 0.000003 0.000005 0.000008 0.000001 0.000001 0.000000 0.000002 0.000001 0.000001 0.000021 0.000002 0.000012 0.000001 0.000001 0.000012 0.000002
S11 0.999834 S11 S11 6.877373 4.143308 1.886660 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0036_01.JPG 0.000003 0.000003 0.999834 0.000000 0.000007 0.000004 0.000004 0.000017 0.000001 0.000002 0.000001 0.000005 0.000002 0.000002 0.000060 0.000005 0.000006 0.000002 0.000001 0.000034 0.000007
S11 0.999910 S11 S11 6.970819 4.143308 1.935504 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0037_01.JPG 0.000001 0.000004 0.999910 0.000000 0.000003 0.000001 0.000003 0.000014 0.000001 0.000001 0.000001 0.000002 0.000001 0.000002 0.000023 0.000003 0.000006 0.000001 0.000001 0.000017 0.000004
S11 0.999920 S11 S11 6.787524 4.143308 1.873567 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0038_01.JPG 0.000001 0.000003 0.999920 0.000000 0.000002 0.000002 0.000003 0.000011 0.000001 0.000001 0.000000 0.000002 0.000001 0.000001 0.000026 0.000002 0.000007 0.000001 0.000001 0.000011 0.000003
S11 0.999845 S11 S11 6.812772 4.143308 1.937108 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0039_01.JPG 0.000002 0.000003 0.999845 0.000000 0.000006 0.000004 0.000003 0.000021 0.000001 0.000001 0.000001 0.000004 0.000002 0.000002 0.000052 0.000005 0.000005 0.000002 0.000001 0.000031 0.000006
S11 0.999892 S11 S11 6.875637 4.143308 1.913495 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0040_01.JPG 0.000001 0.000007 0.999892 0.000000 0.000002 0.000001 0.000006 0.000049 0.000002 0.000001 0.000000 0.000002 0.000001 0.000001 0.000012 0.000002 0.000009 0.000001 0.000001 0.000008 0.000002
S11 0.999933 S11 S11 6.887650 4.143308 1.944887 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0041_01.JPG 0.000000 0.000004 0.999933 0.000000 0.000001 0.000001 0.000003 0.000030 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000007 0.000001 0.000010 0.000001 0.000001 0.000004 0.000001
S11 0.999906 S11 S11 6.911332 4.143308 1.925809 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0042_01.JPG 0.000001 0.000003 0.999906 0.000000 0.000002 0.000001 0.000005 0.000046 0.000001 0.000001 0.000000 0.000003 0.000001 0.000001 0.000011 0.000002 0.000006 0.000001 0.000001 0.000007 0.000001
S11 0.999879 S11 S11 6.942986 4.143308 1.905658 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0043_01.JPG 0.000002 0.000005 0.999879 0.000000 0.000004 0.000002 0.000003 0.000022 0.000001 0.000001 0.000001 0.000003 0.000002 0.000002 0.000030 0.000004 0.000007 0.000002 0.000001 0.000024 0.000005
S11 0.999801 S11 S11 6.811921 4.143308 1.899689 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0045_01.JPG 0.000003 0.000004 0.999801 0.000000 0.000008 0.000005 0.000005 0.000032 0.000002 0.000002 0.000001 0.000006 0.000003 0.000003 0.000061 0.000006 0.000007 0.000003 0.000002 0.000039 0.000008
S11 0.999892 S11 S11 7.045507 4.143308 1.915094 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0046_01.JPG 0.000002 0.000004 0.999892 0.000000 0.000004 0.000003 0.000006 0.000011 0.000001 0.000001 0.000001 0.000003 0.000002 0.000002 0.000027 0.000003 0.000013 0.000002 0.000001 0.000021 0.000005
S11 0.999911 S11 S11 6.957908 4.143308 1.881591 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0047_01.JPG 0.000001 0.000002 0.999911 0.000000 0.000002 0.000001 0.000006 0.000008 0.000001 0.000001 0.000000 0.000002 0.000001 0.000001 0.000015 0.000002 0.000030 0.000001 0.000001 0.000011 0.000003
S11 0.999705 S11 S11 6.973798 4.143308 1.899325 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0048_01.JPG 0.000006 0.000005 0.999705 0.000000 0.000013 0.000013 0.000008 0.000028 0.000003 0.000003 0.000001 0.000010 0.000004 0.000003 0.000098 0.000008 0.000012 0.000004 0.000002 0.000060 0.000013
S11 0.999955 S11 S11 7.014737 4.143308 1.919064 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0049_01.JPG 0.000001 0.000002 0.999955 0.000000 0.000002 0.000001 0.000003 0.000006 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000013 0.000001 0.000003 0.000001 0.000001 0.000006 0.000002
S11 0.999959 S11 S11 7.063529 4.143308 1.938391 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0050_01.JPG 0.000001 0.000001 0.999959 0.000000 0.000002 0.000001 0.000002 0.000005 0.000001 0.000001 0.000000 0.000001 0.000001 0.000001 0.000014 0.000001 0.000002 0.000001 0.000001 0.000005 0.000002
S11 0.999897 S11 S11 7.019590 4.143308 1.950589 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0051_01.JPG 0.000001 0.000002 0.999897 0.000000 0.000005 0.000003 0.000006 0.000017 0.000001 0.000001 0.000000 0.000004 0.000001 0.000001 0.000031 0.000002 0.000003 0.000001 0.000002 0.000018 0.000003
S11 0.999770 S11 S11 7.019295 4.143308 1.951238 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0052_01.JPG 0.000003 0.000012 0.999770 0.000000 0.000005 0.000004 0.000007 0.000100 0.000002 0.000002 0.000001 0.000004 0.000002 0.000003 0.000032 0.000005 0.000014 0.000002 0.000002 0.000025 0.000007
S11 0.999826 S11 S11 7.007375 4.143308 1.893236 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0053_01.JPG 0.000002 0.000007 0.999826 0.000000 0.000003 0.000002 0.000006 0.000084 0.000001 0.000001 0.000001 0.000002 0.000001 0.000002 0.000023 0.000003 0.000011 0.000001 0.000001 0.000017 0.000005
S11 0.999508 S11 S11 7.060554 4.143308 1.985823 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0054_01.JPG 0.000005 0.000015 0.999508 0.000000 0.000009 0.000010 0.000013 0.000266 0.000003 0.000003 0.000001 0.000008 0.000004 0.000003 0.000056 0.000007 0.000022 0.000004 0.000003 0.000047 0.000012
S11 0.999791 S11 S11 7.045929 4.143308 2.072997 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0055_01.JPG 0.000002 0.000012 0.999791 0.000002 0.000003 0.000009 0.000012 0.000027 0.000003 0.000005 0.000001 0.000006 0.000002 0.000001 0.000044 0.000003 0.000057 0.000002 0.000004 0.000013 0.000002
S11 0.999811 S11 S11 6.983016 4.143308 2.172542 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0056_01.JPG 0.000002 0.000008 0.999811 0.000002 0.000002 0.000006 0.000009 0.000018 0.000003 0.000005 0.000001 0.000006 0.000001 0.000002 0.000048 0.000002 0.000057 0.000001 0.000003 0.000011 0.000002
S11 0.999878 S11 S11 7.058519 4.143308 2.269429 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0057_01.JPG 0.000001 0.000003 0.999878 0.000000 0.000004 0.000003 0.000005 0.000013 0.000001 0.000002 0.000001 0.000004 0.000002 0.000001 0.000039 0.000003 0.000017 0.000001 0.000002 0.000016 0.000003
S11 0.999814 S11 S11 7.015633 4.143308 2.357877 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0058_01.JPG 0.000004 0.000007 0.999814 0.000000 0.000006 0.000006 0.000004 0.000021 0.000002 0.000002 0.000001 0.000005 0.000003 0.000004 0.000050 0.000007 0.000011 0.000003 0.000001 0.000039 0.000010
S11 0.999860 S11 S11 6.973789 4.143308 2.455998 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0059_01.JPG 0.000003 0.000005 0.999860 0.000000 0.000005 0.000004 0.000003 0.000014 0.000001 0.000001 0.000001 0.000004 0.000002 0.000003 0.000042 0.000005 0.000011 0.000002 0.000001 0.000024 0.000009
S11 0.999487 S11 S11 6.968019 4.143308 2.556092 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0060_01.JPG 0.000011 0.000010 0.999487 0.000001 0.000021 0.000029 0.000008 0.000042 0.000004 0.000003 0.000003 0.000018 0.000007 0.000007 0.000160 0.000016 0.000012 0.000008 0.000003 0.000124 0.000025
S11 0.999906 S11 S11 7.029797 4.143308 2.655980 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0061_01.JPG 0.000001 0.000007 0.999906 0.000000 0.000003 0.000001 0.000005 0.000024 0.000001 0.000001 0.000000 0.000002 0.000001 0.000001 0.000018 0.000002 0.000009 0.000001 0.000001 0.000011 0.000003
S11 0.999805 S11 S11 6.994742 4.143308 2.755644 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0062_01.JPG 0.000003 0.000009 0.999805 0.000000 0.000007 0.000004 0.000005 0.000028 0.000002 0.000001 0.000001 0.000005 0.000003 0.000003 0.000060 0.000006 0.000013 0.000003 0.000002 0.000029 0.000010
S11 0.999811 S11 S11 6.991083 4.143308 2.855269 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0063_01.JPG 0.000002 0.000006 0.999811 0.000000 0.000006 0.000004 0.000006 0.000051 0.000002 0.000002 0.000001 0.000006 0.000002 0.000002 0.000043 0.000005 0.000011 0.000002 0.000002 0.000029 0.000006
S11 0.999817 S11 S11 6.999260 4.143308 2.956197 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0064_01.JPG 0.000003 0.000005 0.999817 0.000000 0.000005 0.000008 0.000015 0.000021 0.000002 0.000001 0.000001 0.000004 0.000002 0.000002 0.000055 0.000005 0.000010 0.000002 0.000002 0.000033 0.000007
S11 0.999845 S11 S11 6.960484 4.143308 3.048183 1 1 1 /home/sielicki/data/BC2_1072x712/S11/S11MK1/DSC_0065_01.JPG 0.000002 0.000004 0.999845 0.000000 0.000004 0.000006 0.000010 0.000018 0.000001 0.000001 0.000001 0.000004 0.000002 0.000002 0.000052 0.000003 0.000011 0.000002 0.000001 0.000025 0.000006
